方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,非观测时窗,非探针内部厚度加权RMSE_K
F2,3,lf_contact_mismatch_coarse,58000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.706394150072191
F2,3,lf_contact_mismatch_coarse,58000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.8872017655040869
F3,3,lf_contact_mismatch_coarse,58000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.9672305315620706
F3,3,lf_contact_mismatch_coarse,58000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.3237116740777823
F3,3,lf_contact_mismatch_coarse,58000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",0.6162198030220538
F2,4,lf_contact_mismatch_coarse,58000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",2.826940914047226
F2,4,lf_contact_mismatch_coarse,58000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.190805003181864
F2,4,lf_contact_mismatch_coarse,58000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.1801972053555922
F3,4,lf_contact_mismatch_coarse,58000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"[0,30]",3.013654415313508
F3,4,lf_contact_mismatch_coarse,58000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(30,100]",2.335976212472093
F3,4,lf_contact_mismatch_coarse,58000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,"(100,200]",1.1442121077804002
F1,0,,65000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.787769002104424
F1,0,,65000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.772295925486192
F1,0,,65000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.0993139882969354
F1,1,,65000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.618672156646587
F1,1,,65000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.5135553524797216
F1,1,,65000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.9892507696919027
F1,2,,65000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.395964215981295
F1,2,,65000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",1.9875613024302545
F1,2,,65000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.1861489474239064
F1,3,,65000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.991488933334891
F1,3,,65000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.9164221329671545
F1,3,,65000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.1417659792519381
F1,4,,65000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.844801094286141
F1,4,,65000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.346154040732009
F1,4,,65000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.6707007165288972
F2,0,lf_same_physics_coarse,65000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.4691707673390297
F2,0,lf_same_physics_coarse,65000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.69174213397117
F2,0,lf_same_physics_coarse,65000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.1876093056512933
F3,0,lf_same_physics_coarse,65000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.84829665583001
F3,0,lf_same_physics_coarse,65000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.0344102345803248
F3,0,lf_same_physics_coarse,65000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.3849219243290063
F2,1,lf_same_physics_coarse,65000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",2.9370799886976213
F2,1,lf_same_physics_coarse,65000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.230772416247471
F2,1,lf_same_physics_coarse,65000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.899662622558213
F3,1,lf_same_physics_coarse,65000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.269433205513077
F3,1,lf_same_physics_coarse,65000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.149363143336314
F3,1,lf_same_physics_coarse,65000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.9128128108284407
F2,2,lf_same_physics_coarse,65000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.5191059569966194
F2,2,lf_same_physics_coarse,65000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.050920457820958
F2,2,lf_same_physics_coarse,65000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.8470225315049251
F3,2,lf_same_physics_coarse,65000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.3615825401857515
F3,2,lf_same_physics_coarse,65000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.538107669776788
F3,2,lf_same_physics_coarse,65000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.1346283196640206
F2,3,lf_same_physics_coarse,65000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.667770795051076
F2,3,lf_same_physics_coarse,65000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.845145444317296
F2,3,lf_same_physics_coarse,65000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",2.0451663632230144
F3,3,lf_same_physics_coarse,65000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.661042914092514
F3,3,lf_same_physics_coarse,65000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.767975239639335
F3,3,lf_same_physics_coarse,65000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.6826487155992562
F2,4,lf_same_physics_coarse,65000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",2.6719857900258996
F2,4,lf_same_physics_coarse,65000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",1.6784030401693413
F2,4,lf_same_physics_coarse,65000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.5698431810947806
F3,4,lf_same_physics_coarse,65000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",2.908108291399802
F3,4,lf_same_physics_coarse,65000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",1.9019674187984204
F3,4,lf_same_physics_coarse,65000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.6190542236897645
F2,0,lf_contact_mismatch_coarse,65000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.856288555662674
F2,0,lf_contact_mismatch_coarse,65000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.283938990884909
F2,0,lf_contact_mismatch_coarse,65000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.8661036153814412
F3,0,lf_contact_mismatch_coarse,65000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.553977592943169
F3,0,lf_contact_mismatch_coarse,65000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.1546219918130207
F3,0,lf_contact_mismatch_coarse,65000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.7045693401032946
F2,1,lf_contact_mismatch_coarse,65000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.7662445957245705
F2,1,lf_contact_mismatch_coarse,65000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.6168442467510378
F2,1,lf_contact_mismatch_coarse,65000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.0041852898388728
F3,1,lf_contact_mismatch_coarse,65000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.428703115371665
F3,1,lf_contact_mismatch_coarse,65000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.1851818633285083
F3,1,lf_contact_mismatch_coarse,65000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.8803807552970971
F2,2,lf_contact_mismatch_coarse,65000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.895307794577996
F2,2,lf_contact_mismatch_coarse,65000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.219110202968798
F2,2,lf_contact_mismatch_coarse,65000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.8927208803704197
F3,2,lf_contact_mismatch_coarse,65000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.227314192029436
F3,2,lf_contact_mismatch_coarse,65000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.3384595516847306
F3,2,lf_contact_mismatch_coarse,65000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.2867513243470718
F2,3,lf_contact_mismatch_coarse,65000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",5.015114570263699
F2,3,lf_contact_mismatch_coarse,65000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",3.043360980616899
F2,3,lf_contact_mismatch_coarse,65000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.994444456628099
F3,3,lf_contact_mismatch_coarse,65000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",4.49850724670328
F3,3,lf_contact_mismatch_coarse,65000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.6337050181639063
F3,3,lf_contact_mismatch_coarse,65000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",0.70912998677367
F2,4,lf_contact_mismatch_coarse,65000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.206161689171893
F2,4,lf_contact_mismatch_coarse,65000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.5074394453462694
F2,4,lf_contact_mismatch_coarse,65000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.3804744573378602
F3,4,lf_contact_mismatch_coarse,65000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"[0,30]",3.4087412800578223
F3,4,lf_contact_mismatch_coarse,65000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(30,100]",2.675369733286974
F3,4,lf_contact_mismatch_coarse,65000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,"(100,200]",1.3654442368155764
F1,0,,70000,validation,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.190277961102981
F1,0,,70000,validation,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",4.133882465063142
F1,0,,70000,validation,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.1770536349507674
F1,1,,70000,validation,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.031545754916716
F1,1,,70000,validation,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.8843927821684177
F1,1,,70000,validation,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.127910890979054
F1,2,,70000,validation,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.744507081827853
F1,2,,70000,validation,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.15847129497003
F1,2,,70000,validation,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.2344053664584023
F1,3,,70000,validation,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.38079037918104
F1,3,,70000,validation,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",4.228997151491969
F1,3,,70000,validation,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.2422072502828005
F1,4,,70000,validation,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",5.246962526093773
F1,4,,70000,validation,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.6495065469464985
F1,4,,70000,validation,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.7171807678282212
F2,0,lf_same_physics_coarse,70000,validation,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.7462930135004378
F2,0,lf_same_physics_coarse,70000,validation,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.902477782949906
F2,0,lf_same_physics_coarse,70000,validation,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.2791404263100619
F3,0,lf_same_physics_coarse,70000,validation,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",4.151791170927949
F3,0,lf_same_physics_coarse,70000,validation,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",3.272324843806869
F3,0,lf_same_physics_coarse,70000,validation,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",1.4998151095836711
F2,1,lf_same_physics_coarse,70000,validation,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"[0,30]",3.172055579406431
F2,1,lf_same_physics_coarse,70000,validation,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(30,100]",2.4166397855647155
F2,1,lf_same_physics_coarse,70000,validation,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,"(100,200]",0.9782915655294949
